Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
91,2007,11,Tamil Nadu,Ramananthapuram,rice,228710.0,882.82,22.070500000000003,10.59384,19.422040000000003,5047744.055000001,2422917.1464,4442014.7684,25,80,6.5,1200,2.0,18
91,2008,11,Tamil Nadu,Ramananthapuram,rice,242130.0,1816.05,45.40125,21.7926,39.9531,10993004.6625,5276642.238,9673844.103,25,80,6.5,1200,2.0,18
91,2009,11,Tamil Nadu,Ramananthapuram,rice,237840.0,1840.31,46.00775,22.08372,40.48682,10942483.259999998,5252391.9648,9629385.268799998,25,80,6.5,1200,2.0,18
91,2010,11,Tamil Nadu,Ramananthapuram,rice,245900.0,2183.57,54.58925,26.20284,48.03854,13423496.575,6443278.356000001,11812676.986,25,80,6.5,1200,2.0,18
91,2011,11,Tamil Nadu,Ramananthapuram,rice,242400.0,3576.28,89.407,42.91536,78.67816,21672256.8,10402683.264,19071585.984,25,80,6.5,1200,2.0,18
91,2012,11,Tamil Nadu,Ramananthapuram,rice,210110.0,1139.12,28.478,13.669439999999998,25.06064,5983512.579999999,2872086.0383999995,5265491.0704,25,80,6.5,1200,2.0,18
91,2013,11,Tamil Nadu,Ramananthapuram,rice,196900.0,752.46,18.8115,9.02952,16.55412,3703984.35,1777912.488,3259506.228,25,80,6.5,1200,2.0,18
91,2014,11,Tamil Nadu,Ramananthapuram,rice,201570.0,3618.84,90.471,43.42608,79.61448,18236239.470000003,8753394.9456,16047890.7336,25,80,6.5,1200,2.0,18
91,2015,11,Tamil Nadu,Ramananthapuram,rice,212400.0,2794.49,69.86224999999999,33.53388,61.47877999999999,14838741.9,7122596.111999999,13058092.872,25,80,6.5,1200,2.0,18
91,2016,11,Tamil Nadu,Ramananthapuram,rice,215670.0,2072.3,51.807500000000005,24.867600000000003,45.59060000000001,11173323.525,5363195.292,9832524.702,25,80,6.5,1200,2.0,18
91,2017,11,Tamil Nadu,Ramananthapuram,rice,217340.0,2017.36,50.434,24.20832,44.38192,10961325.56,5261436.2688,9645966.4928,25,80,6.5,1200,2.0,18
92,2000,11,Tamil Nadu,Thirunelveli,rice,91910.0,4427.48,110.68699999999998,53.12975999999999,97.40455999999998,10173242.169999998,4883156.241599999,8952453.109599998,25,80,6.5,1200,2.0,18
92,2001,11,Tamil Nadu,Thirunelveli,rice,82180.0,4050.99,101.27475,48.61188,89.12177999999999,8322758.955,3994924.2984,7324027.880399999,25,80,6.5,1200,2.0,18
92,2002,11,Tamil Nadu,Thirunelveli,rice,80930.0,4087.36,102.184,49.04832,89.92192,8269751.120000001,3969480.5376,7277380.9856,25,80,6.5,1200,2.0,18
92,2003,11,Tamil Nadu,Thirunelveli,rice,66010.0,3859.11,96.47775,46.30932,84.90042000000001,6368496.2775,3056878.2132,5604276.724200001,25,80,6.5,1200,2.0,18
92,2004,11,Tamil Nadu,Thirunelveli,rice,103250.0,4134.14,103.3535,49.60968,90.95108,10671248.875000002,5122199.460000001,9390699.01,25,80,6.5,1200,2.0,18
92,2005,11,Tamil Nadu,Thirunelveli,rice,106330.0,3676.2,91.905,44.1144,80.87639999999999,9772258.65,4690684.152,8599587.612,25,80,6.5,1200,2.0,18
92,2006,11,Tamil Nadu,Thirunelveli,rice,113260.0,4231.68,105.792,50.78016,93.09696,11982001.92,5751360.921599999,10544161.6896,25,80,6.5,1200,2.0,18
92,2007,11,Tamil Nadu,Thirunelveli,rice,101770.0,3819.2,95.48,45.8304,84.0224,9716999.6,4664159.808,8550959.648,25,80,6.5,1200,2.0,18
92,2008,11,Tamil Nadu,Thirunelveli,rice,113720.0,4241.73,106.04325,50.90075999999999,93.31806,12059238.39,5788434.427199999,10612129.7832,25,80,6.5,1200,2.0,18
92,2009,11,Tamil Nadu,Thirunelveli,rice,105540.0,4288.04,107.201,51.45648,94.33688,11313993.54,5430716.8992,9956314.3152,25,80,6.5,1200,2.0,18
92,2010,11,Tamil Nadu,Thirunelveli,rice,99770.0,4422.77,110.56925000000004,53.07324000000001,97.30094,11031494.072500002,5295117.1548000015,9707714.7838,25,80,6.5,1200,2.0,18
92,2011,11,Tamil Nadu,Thirunelveli,rice,121600.0,3634.62,90.8655,43.61544,79.96164,11049244.8,5303637.504,9723335.424,25,80,6.5,1200,2.0,18
92,2012,11,Tamil Nadu,Thirunelveli,rice,51630.0,4010.27,100.25675,48.12324,88.22594000000001,5176256.0025,2484602.8812,4555105.2822,25,80,6.5,1200,2.0,18
92,2013,11,Tamil Nadu,Thirunelveli,rice,74010.0,5653.83,141.34575,67.84596,124.38426,10460998.9575,5021279.499600001,9205679.0826,25,80,6.5,1200,2.0,18
92,2014,11,Tamil Nadu,Thirunelveli,rice,101100.0,5117.01,127.92525,61.404120000000006,112.57422,12933242.775,6207956.532000001,11381253.642,25,80,6.5,1200,2.0,18
92,2015,11,Tamil Nadu,Thirunelveli,rice,117070.0,4809.17,120.22925,57.71004,105.80174,14075238.2975,6756114.3828,12386209.7018,25,80,6.5,1200,2.0,18
92,2016,11,Tamil Nadu,Thirunelveli,rice,48440.0,3710.76,92.769,44.52912,81.63672,4493730.36,2156990.5728,3954482.7168,25,80,6.5,1200,2.0,18
92,2017,11,Tamil Nadu,Thirunelveli,rice,77000.0,4612.54,115.3135,55.350480000000005,101.47588,8879139.5,4261986.96,7813642.760000001,25,80,6.5,1200,2.0,18
93,2000,11,Tamil Nadu,The Nilgiris,rice,2030.0,4113.3,102.8325,49.35960000000001,90.4926,208749.975,100199.988,183699.978,25,80,6.5,1200,2.0,18
93,2001,11,Tamil Nadu,The Nilgiris,rice,2150.0,3925.58,98.1395,47.10696,86.36276000000001,210999.925,101279.964,185679.934,25,80,6.5,1200,2.0,18
93,2002,11,Tamil Nadu,The Nilgiris,rice,1850.0,3367.57,84.18925,40.41084,74.08654,155750.1125,74760.054,137060.099,25,80,6.5,1200,2.0,18
93,2003,11,Tamil Nadu,The Nilgiris,rice,1640.0,3298.78,82.46950000000001,39.58536,72.57316,135249.98,64919.9904,119019.9824,25,80,6.5,1200,2.0,18
93,2004,11,Tamil Nadu,The Nilgiris,rice,1440.0,3305.56,82.639,39.66672,72.72232,119000.16,57120.0768,104720.1408,25,80,6.5,1200,2.0,18
93,2005,11,Tamil Nadu,The Nilgiris,rice,1430.0,3300.7,82.5175,39.6084,72.6154,118000.025,56640.012,103840.022,25,80,6.5,1200,2.0,18
93,2006,11,Tamil Nadu,The Nilgiris,rice,1250.0,3200.0,80.0,38.400000000000006,70.4,100000.0,48000.00000000001,88000.0,25,80,6.5,1200,2.0,18
93,2007,11,Tamil Nadu,The Nilgiris,rice,1110.0,3864.86,96.6215,46.37832,85.02692,107249.865,51479.9352,94379.8812,25,80,6.5,1200,2.0,18
93,2008,11,Tamil Nadu,The Nilgiris,rice,780.0,3910.26,97.7565,46.92312,86.02572,76250.07,36600.0336,67100.0616,25,80,6.5,1200,2.0,18
93,2009,11,Tamil Nadu,The Nilgiris,rice,510.0,3490.2,87.255,41.8824,76.78439999999999,44500.05,21360.024,39160.044,25,80,6.5,1200,2.0,18
93,2010,11,Tamil Nadu,The Nilgiris,rice,390.0,3589.74,89.7435,43.07688,78.97428,34999.965,16799.983200000002,30799.9692,25,80,6.5,1200,2.0,18
93,2011,11,Tamil Nadu,The Nilgiris,rice,400.0,4125.0,103.125,49.5,90.75,41250.0,19800.0,36300.0,25,80,6.5,1200,2.0,18
93,2012,11,Tamil Nadu,The Nilgiris,rice,290.0,3965.52,99.138,47.58624,87.24144,28750.02,13800.0096,25300.0176,25,80,6.5,1200,2.0,18
93,2013,11,Tamil Nadu,The Nilgiris,rice,330.0,4303.03,107.57575,51.63636,94.66666,35499.9975,17039.998799999998,31239.9978,25,80,6.5,1200,2.0,18
93,2014,11,Tamil Nadu,The Nilgiris,rice,30.0,5000.0,125.0,60.0,110.0,3750.0,1800.0,3300.0,25,80,6.5,1200,2.0,18
93,2015,11,Tamil Nadu,The Nilgiris,rice,320.0,4437.5,110.9375,53.25,97.625,35500.0,17040.0,31240.0,25,80,6.5,1200,2.0,18
93,2016,11,Tamil Nadu,The Nilgiris,rice,240.0,4292.18,107.3045,51.50616,94.42796,25753.08,12361.4784,22662.7104,25,80,6.5,1200,2.0,18
93,2017,11,Tamil Nadu,The Nilgiris,rice,240.0,3853.56,96.339,46.24272,84.77832,23121.36,11098.2528,20346.7968,25,80,6.5,1200,2.0,18
94,2000,11,Tamil Nadu,Kanyakumari,rice,28590.0,4721.93,118.04825,56.663160000000005,103.88246,3374999.4675000003,1619999.7444000002,2969999.5314,25,80,6.5,1200,2.0,18
94,2001,11,Tamil Nadu,Kanyakumari,rice,28230.0,4300.04,107.501,51.600480000000005,94.60088,3034753.23,1456681.5504,2670582.8424,25,80,6.5,1200,2.0,18
94,2002,11,Tamil Nadu,Kanyakumari,rice,26050.0,3780.04,94.501,45.36048,83.16088,2461751.0500000003,1181640.504,2166340.924,25,80,6.5,1200,2.0,18
94,2003,11,Tamil Nadu,Kanyakumari,rice,17320.0,3054.27,76.35674999999999,36.65124,67.19394,1322498.91,634799.4768000001,1163799.0408,25,80,6.5,1200,2.0,18
94,2004,11,Tamil Nadu,Kanyakumari,rice,22020.0,3927.79,98.19475,47.13348,86.41138,2162248.395,1037879.2296,1902778.5876,25,80,6.5,1200,2.0,18
94,2005,11,Tamil Nadu,Kanyakumari,rice,21710.0,3801.01,95.02525,45.61212,83.62222,2062998.1775,990239.1252,1815438.3962,25,80,6.5,1200,2.0,18
94,2006,11,Tamil Nadu,Kanyakumari,rice,21410.0,4396.54,109.9135,52.75848,96.72388,2353248.035,1129559.0568,2070858.2708,25,80,6.5,1200,2.0,18
94,2007,11,Tamil Nadu,Kanyakumari,rice,20350.0,4432.92,110.823,53.195040000000006,97.52424,2255248.0500000003,1082519.064,1984618.284,25,80,6.5,1200,2.0,18
94,2008,11,Tamil Nadu,Kanyakumari,rice,18190.0,4599.23,114.98075,55.19076,101.18305999999998,2091499.8425,1003919.9244,1840519.8614,25,80,6.5,1200,2.0,18
94,2009,11,Tamil Nadu,Kanyakumari,rice,17310.0,4404.39,110.10975,52.85268000000001,96.89658,1905999.7725,914879.8908000002,1677279.7998,25,80,6.5,1200,2.0,18
94,2010,11,Tamil Nadu,Kanyakumari,rice,16990.0,4731.61,118.29025,56.77932,104.09542,2009751.3475,964680.6468,1768581.1858,25,80,6.5,1200,2.0,18
94,2011,11,Tamil Nadu,Kanyakumari,rice,16620.0,5421.78,135.5445,65.06136000000001,119.27916,2252749.59,1081319.8032000002,1982419.6392,25,80,6.5,1200,2.0,18
94,2012,11,Tamil Nadu,Kanyakumari,rice,12410.0,4663.98,116.5995,55.96776,102.60756,1446999.795,694559.9016,1273359.8195999998,25,80,6.5,1200,2.0,18
94,2013,11,Tamil Nadu,Kanyakumari,rice,13620.0,4897.21,122.43025,58.76652,107.73862,1667500.005,800400.0024,1467400.0044000002,25,80,6.5,1200,2.0,18
94,2014,11,Tamil Nadu,Kanyakumari,rice,13180.0,5078.91,126.97275,60.94691999999999,111.73602,1673500.845,803280.4055999999,1472680.7436,25,80,6.5,1200,2.0,18
94,2015,11,Tamil Nadu,Kanyakumari,rice,12960.0,4304.78,107.6195,51.65736,94.70516,1394748.72,669479.3855999999,1227378.8736,25,80,6.5,1200,2.0,18
94,2016,11,Tamil Nadu,Kanyakumari,rice,12160.0,4003.78,100.0945,48.04536,88.08315999999999,1217149.12,584231.5776000001,1071091.2256,25,80,6.5,1200,2.0,18
94,2017,11,Tamil Nadu,Kanyakumari,rice,9630.0,3431.03,85.77575,41.172360000000005,75.48266000000001,826020.4725,396489.8268,726898.0158,25,80,6.5,1200,2.0,18
