Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
74,2003,5,Karnataka,Dharwad,rice,67970.0,601.44,15.036,7.217280000000001,13.231680000000004,1021996.92,490558.5216,899357.2896000001,25,80,6.5,1200,2.0,18
74,2004,5,Karnataka,Dharwad,rice,62480.0,1264.88,31.622,15.17856,27.82736,1975742.56,948356.4288,1738653.4528,25,80,6.5,1200,2.0,18
74,2005,5,Karnataka,Dharwad,rice,57250.0,2142.88,53.572,25.71456,47.14336,3066996.9999999995,1472158.5599999998,2698957.36,25,80,6.5,1200,2.0,18
74,2006,5,Karnataka,Dharwad,rice,66510.0,1773.42,44.3355,21.28104,39.01524,2948754.1050000004,1415401.9704,2594903.6124,25,80,6.5,1200,2.0,18
74,2007,5,Karnataka,Dharwad,rice,69810.0,2219.31,55.48275,26.63172,48.82482,3873250.7775,1859160.3732,3408460.6842,25,80,6.5,1200,2.0,18
74,2008,5,Karnataka,Dharwad,rice,86410.0,1186.21,29.65525,14.23452,26.09662,2562510.1525,1230004.8732,2255008.9342,25,80,6.5,1200,2.0,18
74,2009,5,Karnataka,Dharwad,rice,78970.0,1208.94,30.2235,14.507280000000002,26.596680000000003,2386749.795,1145639.9016000002,2100339.8196,25,80,6.5,1200,2.0,18
74,2010,5,Karnataka,Dharwad,rice,81430.0,1643.25,41.08125,19.719,36.1515,3345246.1875000005,1605718.1700000002,2943816.645,25,80,6.5,1200,2.0,18
74,2011,5,Karnataka,Dharwad,rice,77220.0,1784.25,44.60625,21.411,39.2535,3444494.6249999995,1653357.42,3031155.27,25,80,6.5,1200,2.0,18
74,2012,5,Karnataka,Dharwad,rice,79780.0,936.32,23.408,11.23584,20.59904,1867490.24,896395.3152,1643391.4112000002,25,80,6.5,1200,2.0,18
74,2013,5,Karnataka,Dharwad,rice,73730.0,2110.0,52.75,25.32,46.42,3889257.5,1866843.6,3422546.6,25,80,6.5,1200,2.0,18
74,2014,5,Karnataka,Dharwad,rice,68900.0,2283.74,57.0935,27.40488,50.24228,3933742.15,1888196.232,3461693.092,25,80,6.5,1200,2.0,18
74,2015,5,Karnataka,Dharwad,rice,70590.0,957.22,23.9305,11.48664,21.05884,1689253.995,810841.9176,1486543.5156,25,80,6.5,1200,2.0,18
74,2016,5,Karnataka,Dharwad,rice,59820.0,948.88,23.722,11.38656,20.87536,1419050.0399999998,681144.0192,1248764.0352,25,80,6.5,1200,2.0,18
74,2017,5,Karnataka,Dharwad,rice,52590.0,1423.5,35.5875,17.082,31.317,1871546.625,898342.38,1646961.03,25,80,6.5,1200,2.0,18
75,2000,5,Karnataka,Belgaum,rice,63800.0,1645.77,41.14425,19.74924,36.20694,2625003.15,1260001.512,2310002.772,25,80,6.5,1200,2.0,18
75,2001,5,Karnataka,Belgaum,rice,63740.0,887.2,22.180000000000003,10.646400000000002,19.518400000000003,1413753.2000000002,678601.5360000001,1244102.816,25,80,6.5,1200,2.0,18
75,2002,5,Karnataka,Belgaum,rice,66010.0,579.91,14.497749999999998,6.958919999999999,12.758019999999998,956996.4775,459358.3092,842156.9001999999,25,80,6.5,1200,2.0,18
75,2003,5,Karnataka,Belgaum,rice,68130.0,723.32,18.083,8.67984,15.913040000000002,1231994.79,591357.4992000001,1084155.4152000002,25,80,6.5,1200,2.0,18
75,2004,5,Karnataka,Belgaum,rice,71340.0,1619.99,40.49975,19.43988,35.63978,2889252.165,1386841.0392000002,2542541.9052,25,80,6.5,1200,2.0,18
75,2005,5,Karnataka,Belgaum,rice,66830.0,2184.35,54.60874999999999,26.2122,48.0557,3649502.7625,1751761.3259999997,3211562.431,25,80,6.5,1200,2.0,18
75,2006,5,Karnataka,Belgaum,rice,67060.0,1480.02,37.0005,17.76024,32.56044,2481253.53,1191001.6944,2183503.1064,25,80,6.5,1200,2.0,18
75,2007,5,Karnataka,Belgaum,rice,69420.0,1448.0,36.2,17.375999999999998,31.856,2513003.9999999995,1206241.92,2211443.52,25,80,6.5,1200,2.0,18
75,2008,5,Karnataka,Belgaum,rice,71240.0,1311.2,32.78,15.7344,28.846400000000003,2335247.2,1120918.656,2055017.536,25,80,6.5,1200,2.0,18
75,2009,5,Karnataka,Belgaum,rice,71890.0,1169.01,29.22525,14.028119999999998,25.71822,2101003.2225,1008481.5467999998,1848882.8358,25,80,6.5,1200,2.0,18
75,2010,5,Karnataka,Belgaum,rice,68470.0,1984.52,49.613,23.81424,43.65944,3397002.11,1630561.0128,2989361.8568,25,80,6.5,1200,2.0,18
75,2011,5,Karnataka,Belgaum,rice,68310.0,1939.69,48.492250000000006,23.27628,42.67318,3312505.5975000006,1590002.6868,2915004.9258000003,25,80,6.5,1200,2.0,18
75,2012,5,Karnataka,Belgaum,rice,63700.0,1492.62,37.31549999999999,17.91144,32.83763999999999,2376997.35,1140958.728,2091757.668,25,80,6.5,1200,2.0,18
75,2013,5,Karnataka,Belgaum,rice,58670.0,2110.79,52.76975,25.329480000000004,46.437380000000005,3096001.2325,1486080.5916000002,2724481.0846,25,80,6.5,1200,2.0,18
75,2014,5,Karnataka,Belgaum,rice,59940.0,2947.78,73.6945,35.373360000000005,64.85116000000001,4417248.33,2120279.1984,3887178.530400001,25,80,6.5,1200,2.0,18
75,2015,5,Karnataka,Belgaum,rice,61230.0,666.34,16.6585,7.996080000000001,14.65948,1019999.955,489599.9784000001,897599.9604,25,80,6.5,1200,2.0,18
75,2016,5,Karnataka,Belgaum,rice,65590.0,1886.84,47.171,22.64208,41.51048,3093945.89,1485094.0272,2722672.3832,25,80,6.5,1200,2.0,18
75,2017,5,Karnataka,Belgaum,rice,64580.0,2301.29,57.53225,27.61548,50.62837999999999,3715432.705,1783407.6984,3269580.7804,25,80,6.5,1200,2.0,18
76,2000,5,Karnataka,Bijapur / Vijayapura,rice,400.0,2500.0,62.5,30.0,55.0,25000.0,12000.0,22000.0,25,80,6.5,1200,2.0,18
76,2001,5,Karnataka,Bijapur / Vijayapura,rice,180.0,2444.44,61.111,29.33328,53.77768,10999.98,5279.990400000001,9679.9824,25,80,6.5,1200,2.0,18
76,2002,5,Karnataka,Bijapur / Vijayapura,rice,150.0,1800.0,45.0,21.6,39.6,6750.0,3240.0,5940.0,25,80,6.5,1200,2.0,18
76,2003,5,Karnataka,Bijapur / Vijayapura,rice,130.0,1923.08,48.077,23.07696,42.30776,6250.01,3000.0048,5500.0088,25,80,6.5,1200,2.0,18
76,2004,5,Karnataka,Bijapur / Vijayapura,rice,90.0,2555.56,63.889,30.66672,56.22232,5750.009999999999,2760.0048,5060.0088,25,80,6.5,1200,2.0,18
76,2005,5,Karnataka,Bijapur / Vijayapura,rice,280.0,2535.71,63.39275,30.42852,55.78562,17749.97,8519.9856,15619.973599999998,25,80,6.5,1200,2.0,18
76,2006,5,Karnataka,Bijapur / Vijayapura,rice,160.0,2687.5,67.1875,32.25,59.125,10750.0,5160.0,9460.0,25,80,6.5,1200,2.0,18
76,2007,5,Karnataka,Bijapur / Vijayapura,rice,90.0,2888.89,72.22225,34.66668,63.55558,6500.0025000000005,3120.0012,5720.0022,25,80,6.5,1200,2.0,18
76,2008,5,Karnataka,Bijapur / Vijayapura,rice,100.0,3100.0,77.5,37.2,68.2,7750.0,3720.000000000001,6820.0,25,80,6.5,1200,2.0,18
76,2009,5,Karnataka,Bijapur / Vijayapura,rice,160.0,2875.0,71.875,34.5,63.25,11500.0,5520.0,10120.0,25,80,6.5,1200,2.0,18
76,2010,5,Karnataka,Bijapur / Vijayapura,rice,210.0,2809.52,70.238,33.714240000000004,61.80944,14749.98,7079.990400000001,12979.9824,25,80,6.5,1200,2.0,18
76,2011,5,Karnataka,Bijapur / Vijayapura,rice,180.0,2611.11,65.27775,31.33332,57.44442,11749.995,5639.9976,10339.9956,25,80,6.5,1200,2.0,18
76,2012,5,Karnataka,Bijapur / Vijayapura,rice,150.0,2533.33,63.33325,30.39996,55.73326,9499.9875,4559.994,8359.989,25,80,6.5,1200,2.0,18
76,2013,5,Karnataka,Bijapur / Vijayapura,rice,100.0,3100.0,77.5,37.2,68.2,7750.0,3720.000000000001,6820.0,25,80,6.5,1200,2.0,18
76,2014,5,Karnataka,Bijapur / Vijayapura,rice,80.0,2875.0,71.875,34.5,63.25,5750.0,2760.0,5060.0,25,80,6.5,1200,2.0,18
76,2015,5,Karnataka,Bijapur / Vijayapura,rice,80.0,2875.0,71.875,34.5,63.25,5750.0,2760.0,5060.0,25,80,6.5,1200,2.0,18
76,2016,5,Karnataka,Bijapur / Vijayapura,rice,30.0,2774.19,69.35475,33.29028,61.03218,2080.6425,998.7084,1830.9654,25,80,6.5,1200,2.0,18
76,2017,5,Karnataka,Bijapur / Vijayapura,rice,30.0,2866.67,71.66675000000001,34.400040000000004,63.06674,2150.0025,1032.0012000000002,1892.0022,25,80,6.5,1200,2.0,18
77,2000,5,Karnataka,Bidar,rice,11500.0,869.57,21.73925,10.43484,19.13054,250001.37500000003,120000.66000000002,220001.21,25,80,6.5,1200,2.0,18
77,2001,5,Karnataka,Bidar,rice,11250.0,808.0,20.200000000000003,9.696000000000002,17.776,227250.00000000003,109080.0,199980.0,25,80,6.5,1200,2.0,18
77,2002,5,Karnataka,Bidar,rice,10110.0,564.79,14.11975,6.777480000000001,12.42538,142750.6725,68520.32280000001,125620.5918,25,80,6.5,1200,2.0,18
77,2003,5,Karnataka,Bidar,rice,8770.0,403.65,10.09125,4.8438,8.880299999999998,88500.26249999998,42480.126,77880.23099999999,25,80,6.5,1200,2.0,18
77,2004,5,Karnataka,Bidar,rice,8000.0,436.25,10.90625,5.235,9.5975,87250.0,41880.0,76780.0,25,80,6.5,1200,2.0,18
77,2005,5,Karnataka,Bidar,rice,7550.0,561.59,14.039750000000002,6.73908,12.35498,106000.11250000002,50880.054,93280.099,25,80,6.5,1200,2.0,18
77,2006,5,Karnataka,Bidar,rice,7140.0,638.66,15.9665,7.66392,14.05052,114000.81,54720.3888,100320.7128,25,80,6.5,1200,2.0,18
77,2007,5,Karnataka,Bidar,rice,6840.0,624.27,15.60675,7.491239999999999,13.73394,106750.17,51240.0816,93940.1496,25,80,6.5,1200,2.0,18
77,2008,5,Karnataka,Bidar,rice,5500.0,743.64,18.591,8.92368,16.36008,102250.5,49080.24,89980.44,25,80,6.5,1200,2.0,18
77,2009,5,Karnataka,Bidar,rice,5040.0,765.87,19.14675,9.19044,16.849140000000002,96499.62,46319.8176,84919.66560000001,25,80,6.5,1200,2.0,18
77,2010,5,Karnataka,Bidar,rice,4930.0,784.99,19.62475,9.41988,17.26978,96750.0175,46440.0084,85140.0154,25,80,6.5,1200,2.0,18
77,2011,5,Karnataka,Bidar,rice,6490.0,687.21,17.18025,8.24652,15.11862,111499.8225,53519.9148,98119.8438,25,80,6.5,1200,2.0,18
77,2012,5,Karnataka,Bidar,rice,4940.0,987.85,24.69625,11.8542,21.7327,121999.475,58559.748,107359.538,25,80,6.5,1200,2.0,18
77,2013,5,Karnataka,Bidar,rice,3570.0,1551.82,38.7955,18.62184,34.14004,138499.935,66479.9688,121879.9428,25,80,6.5,1200,2.0,18
77,2014,5,Karnataka,Bidar,rice,2060.0,966.02,24.1505,11.59224,21.25244,49750.03,23880.0144,43780.0264,25,80,6.5,1200,2.0,18
77,2015,5,Karnataka,Bidar,rice,1550.0,851.61,21.29025,10.21932,18.73542,32999.8875,15839.946,29039.901,25,80,6.5,1200,2.0,18
77,2016,5,Karnataka,Bidar,rice,520.0,1198.1,29.9525,14.377199999999998,26.3582,15575.3,7476.143999999999,13706.264,25,80,6.5,1200,2.0,18
77,2017,5,Karnataka,Bidar,rice,1020.0,1864.44,46.611,22.37328,41.01768,47543.22,22820.7456,41838.0336,25,80,6.5,1200,2.0,18
78,2000,5,Karnataka,Raichur,rice,215000.0,3251.16,81.279,39.01392,71.52552,17474985.0,8387992.8,15377986.8,25,80,6.5,1200,2.0,18
78,2001,5,Karnataka,Raichur,rice,196490.0,3082.7,77.0675,36.9924,67.8194,15142993.075,7268636.676000001,13325833.906,25,80,6.5,1200,2.0,18
78,2002,5,Karnataka,Raichur,rice,130360.0,3481.59,87.03975,41.77908,76.59498,11346501.81,5446320.8688,9984921.592800004,25,80,6.5,1200,2.0,18
78,2003,5,Karnataka,Raichur,rice,122230.0,3212.55,80.31375,38.5506,70.6761,9816749.6625,4712039.838,8638739.703,25,80,6.5,1200,2.0,18
78,2004,5,Karnataka,Raichur,rice,170450.0,3138.69,78.46724999999999,37.66428,69.05118,13374742.7625,6419876.526,11769773.631,25,80,6.5,1200,2.0,18
78,2005,5,Karnataka,Raichur,rice,257050.0,2718.5,67.9625,32.622,59.807,17469760.625,8385485.1,15373389.35,25,80,6.5,1200,2.0,18
78,2006,5,Karnataka,Raichur,rice,213970.0,3063.56,76.589,36.76272,67.39832,16387748.33,7866119.1984,14421218.5304,25,80,6.5,1200,2.0,18
78,2007,5,Karnataka,Raichur,rice,235420.0,3156.36,78.909,37.87632000000001,69.43992,18576756.78,8916843.254400002,16347545.9664,25,80,6.5,1200,2.0,18
78,2008,5,Karnataka,Raichur,rice,240150.0,3274.95,81.87375,39.2994,72.0489,19661981.0625,9437750.91,17302543.335,25,80,6.5,1200,2.0,18
78,2009,5,Karnataka,Raichur,rice,250400.0,2946.29,73.65724999999999,35.35548,64.81837999999999,18443775.4,8853012.192,16230522.351999998,25,80,6.5,1200,2.0,18
78,2010,5,Karnataka,Raichur,rice,252890.0,3114.24,77.856,37.37088,68.51328,19689003.84,9450721.8432,17326323.3792,25,80,6.5,1200,2.0,18
78,2011,5,Karnataka,Raichur,rice,218770.0,3018.7,75.4675,36.2244,66.4114,16510024.975,7924811.988000001,14528821.978,25,80,6.5,1200,2.0,18
78,2012,5,Karnataka,Raichur,rice,228590.0,3216.68,80.41699999999999,38.60016,70.76696,18382522.03,8823610.574399998,16176619.3864,25,80,6.5,1200,2.0,18
78,2013,5,Karnataka,Raichur,rice,254240.0,3288.23,82.20575,39.45876,72.34106,20899989.88,10031995.1424,18391991.0944,25,80,6.5,1200,2.0,18
78,2014,5,Karnataka,Raichur,rice,237740.0,3085.93,77.14824999999999,37.03116,67.89045999999999,18341224.955,8803787.9784,16140277.960399998,25,80,6.5,1200,2.0,18
78,2015,5,Karnataka,Raichur,rice,166000.0,3177.47,79.43675,38.12964,69.90434,13186500.5,6329520.24,11604120.44,25,80,6.5,1200,2.0,18
78,2016,5,Karnataka,Raichur,rice,169290.0,3727.77,93.19425,44.73324,82.01094,15776854.5825,7572890.1996,13883632.0326,25,80,6.5,1200,2.0,18
78,2017,5,Karnataka,Raichur,rice,167400.0,3265.36,81.634,39.18432,71.83792000000001,13665531.6,6559455.168,12025667.808000002,25,80,6.5,1200,2.0,18
79,2000,5,Karnataka,Gulbarga / Kalaburagi,rice,32200.000000000004,1894.41,47.36025,22.73292,41.677020000000006,1525000.0500000005,732000.0240000001,1342000.0440000002,25,80,6.5,1200,2.0,18
79,2001,5,Karnataka,Gulbarga / Kalaburagi,rice,41630.0,1574.59,39.36475,18.89508,34.64098,1638754.5425,786602.1804,1442103.9974,25,80,6.5,1200,2.0,18
79,2002,5,Karnataka,Gulbarga / Kalaburagi,rice,47610.0,2132.12,53.303,25.58544,46.90664,2537755.83,1218122.7984,2233225.1304,25,80,6.5,1200,2.0,18
79,2003,5,Karnataka,Gulbarga / Kalaburagi,rice,65690.0,2883.54,72.0885,34.60248,63.43788,4735493.565,2273036.9112,4167234.3372,25,80,6.5,1200,2.0,18
79,2004,5,Karnataka,Gulbarga / Kalaburagi,rice,77410.0,3257.72,81.443,39.09264,71.66984,6304502.63,3026161.2624000004,5547962.3144,25,80,6.5,1200,2.0,18
79,2005,5,Karnataka,Gulbarga / Kalaburagi,rice,90140.0,2767.81,69.19525,33.213719999999995,60.89182,6237259.835,2993884.7208,5488788.6548,25,80,6.5,1200,2.0,18
79,2006,5,Karnataka,Gulbarga / Kalaburagi,rice,87240.0,2164.26,54.1065,25.97112,47.61372,4720251.0600000005,2265720.5088,4153820.9328,25,80,6.5,1200,2.0,18
79,2007,5,Karnataka,Gulbarga / Kalaburagi,rice,90810.0,2458.43,61.46075,29.50116,54.08546,5581250.7075,2679000.3396,4911500.622599999,25,80,6.5,1200,2.0,18
79,2008,5,Karnataka,Gulbarga / Kalaburagi,rice,92740.0,2335.67,58.39175,28.02804,51.38474,5415250.895,2599320.4296,4765420.7876,25,80,6.5,1200,2.0,18
79,2009,5,Karnataka,Gulbarga / Kalaburagi,rice,79470.0,2273.69,56.84225000000001,27.284280000000003,50.02118,4517253.607500001,2168281.7316,3975183.1746,25,80,6.5,1200,2.0,18
79,2010,5,Karnataka,Gulbarga / Kalaburagi,rice,100310.0,2046.76,51.169,24.56112,45.02872,5132762.39,2463725.9472,4516830.9032,25,80,6.5,1200,2.0,18
79,2011,5,Karnataka,Gulbarga / Kalaburagi,rice,73060.0,1904.19,47.60475,22.85028,41.89218,3478003.035,1669441.4568,3060642.6708000004,25,80,6.5,1200,2.0,18
79,2012,5,Karnataka,Gulbarga / Kalaburagi,rice,67090.0,1355.49,33.88725,16.265880000000003,29.820780000000003,2273495.6025,1091277.8892,2000676.1302,25,80,6.5,1200,2.0,18
79,2013,5,Karnataka,Gulbarga / Kalaburagi,rice,74680.0,1980.99,49.52475,23.77188,43.58178,3698508.33,1775283.9984,3254687.3304000003,25,80,6.5,1200,2.0,18
79,2014,5,Karnataka,Gulbarga / Kalaburagi,rice,87770.0,2568.87,64.22175,30.82644,56.51514,5636742.9975,2705636.6388,4960333.8378,25,80,6.5,1200,2.0,18
79,2015,5,Karnataka,Gulbarga / Kalaburagi,rice,53560.0,2016.62,50.4155,24.199440000000003,44.36564,2700254.18,1296122.0064,2376223.6784,25,80,6.5,1200,2.0,18
79,2016,5,Karnataka,Gulbarga / Kalaburagi,rice,96880.0,3329.87,83.24675,39.95844,73.25714,8064945.140000001,3871173.667200001,7097151.723200001,25,80,6.5,1200,2.0,18
79,2017,5,Karnataka,Gulbarga / Kalaburagi,rice,113280.0,3203.49,80.08725,38.44188,70.47678,9072283.68,4354696.1664,7983609.6384,25,80,6.5,1200,2.0,18
80,2000,5,Karnataka,Dakshina Kannada,rice,130100.0,2029.21,50.73025,24.35052,44.64262,6600005.524999999,3168002.652,5808004.862,25,80,6.5,1200,2.0,18
80,2001,5,Karnataka,Dakshina Kannada,rice,127620.0,2149.27,53.73175,25.79124,47.28394,6857245.935,3291478.0488000005,6034376.4228,25,80,6.5,1200,2.0,18
80,2002,5,Karnataka,Dakshina Kannada,rice,123040.0,2111.67,52.79175000000001,25.34004,46.45674,6495496.920000001,3117838.5216,5716037.289600001,25,80,6.5,1200,2.0,18
80,2003,5,Karnataka,Dakshina Kannada,rice,121200.0,2622.52,65.563,31.470240000000004,57.695440000000005,7946235.600000001,3814193.088000001,6992687.328000001,25,80,6.5,1200,2.0,18
80,2004,5,Karnataka,Dakshina Kannada,rice,121130.0,2632.21,65.80525,31.58652,57.908620000000006,7970989.9325,3826075.1676,7014471.1406000005,25,80,6.5,1200,2.0,18
80,2005,5,Karnataka,Dakshina Kannada,rice,119400.0,2394.14,59.85349999999999,28.729679999999995,52.67108,7146507.899999999,3430323.7919999994,6288926.952,25,80,6.5,1200,2.0,18
80,2006,5,Karnataka,Dakshina Kannada,rice,119190.0,2453.31,61.33275,29.43972,53.97282,7310250.4725,3508920.2268000003,6433020.4158,25,80,6.5,1200,2.0,18
80,2007,5,Karnataka,Dakshina Kannada,rice,117950.0,2333.96,58.349,28.007520000000003,51.34712,6882264.550000001,3303486.984,6056392.8040000005,25,80,6.5,1200,2.0,18
80,2008,5,Karnataka,Dakshina Kannada,rice,116880.0,2347.62,58.6905,28.17144,51.64764,6859745.64,3292677.9072,6036576.1632,25,80,6.5,1200,2.0,18
80,2009,5,Karnataka,Dakshina Kannada,rice,112410.0,2333.78,58.34450000000001,28.005360000000003,51.34316000000001,6558505.245000001,3148082.5176000004,5771484.615600001,25,80,6.5,1200,2.0,18
80,2010,5,Karnataka,Dakshina Kannada,rice,110970.0,2353.61,58.840250000000005,28.243320000000004,51.77942,6529502.5425,3134161.2204000005,5745962.2374,25,80,6.5,1200,2.0,18
80,2011,5,Karnataka,Dakshina Kannada,rice,110500.0,2425.97,60.64925,29.11164,53.37134,6701742.125,3216836.22,5897533.069999999,25,80,6.5,1200,2.0,18
80,2012,5,Karnataka,Dakshina Kannada,rice,105810.0,2540.97,63.52425,30.49164,55.90133999999999,6721500.892499999,3226320.4284,5914920.785399999,25,80,6.5,1200,2.0,18
80,2013,5,Karnataka,Dakshina Kannada,rice,106930.0,2695.5,67.3875,32.346000000000004,59.301,7205745.375,3458757.7800000003,6341055.930000001,25,80,6.5,1200,2.0,18
80,2014,5,Karnataka,Dakshina Kannada,rice,101900.0,2653.09,66.32725,31.83708,58.36798,6758746.775,3244198.452,5947697.1620000005,25,80,6.5,1200,2.0,18
80,2015,5,Karnataka,Dakshina Kannada,rice,98300.0,2577.42,64.4355,30.92904,56.70324,6334009.65,3040324.632,5573928.492000001,25,80,6.5,1200,2.0,18
80,2016,5,Karnataka,Dakshina Kannada,rice,87130.0,2835.18,70.8795,34.02216,62.37396,6175730.834999999,2964350.8008,5434643.1348,25,80,6.5,1200,2.0,18
80,2017,5,Karnataka,Dakshina Kannada,rice,80260.0,2904.74,72.6185,34.85688,63.90428,5828360.81,2797613.1888,5128957.5128,25,80,6.5,1200,2.0,18
81,2000,5,Karnataka,Uttara Kannada,rice,90500.0,1745.86,43.6465,20.95032,38.40892,3950008.25,1896003.96,3476007.26,25,80,6.5,1200,2.0,18
81,2001,5,Karnataka,Uttara Kannada,rice,85010.0,1111.87,27.79675,13.34244,24.46114,2363001.7175,1134240.8244,2079441.5114,25,80,6.5,1200,2.0,18
81,2002,5,Karnataka,Uttara Kannada,rice,86140.0,1202.58,30.0645,14.43096,26.45676,2589756.03,1243082.8944,2278985.3064,25,80,6.5,1200,2.0,18
81,2003,5,Karnataka,Uttara Kannada,rice,83570.0,1648.08,41.202,19.77696,36.25776,3443251.14,1652760.5472,3030061.0032,25,80,6.5,1200,2.0,18
81,2004,5,Karnataka,Uttara Kannada,rice,82200.0,1836.74,45.9185,22.04088,40.40828,3774500.7,1811760.336,3321560.616,25,80,6.5,1200,2.0,18
81,2005,5,Karnataka,Uttara Kannada,rice,82310.0,2024.66,50.6165,24.29592,44.54252,4166244.115,1999797.1752,3666294.8212,25,80,6.5,1200,2.0,18
81,2006,5,Karnataka,Uttara Kannada,rice,81180.0,2008.13,50.20325,24.09756,44.17886,4075499.835,1956239.9208,3586439.8548,25,80,6.5,1200,2.0,18
81,2007,5,Karnataka,Uttara Kannada,rice,80980.0,2016.42,50.4105,24.19704,44.36124,4082242.29,1959476.2992,3592373.2152,25,80,6.5,1200,2.0,18
81,2008,5,Karnataka,Uttara Kannada,rice,80490.0,1521.18,38.0295,18.25416,33.46596,3060994.455,1469277.3384,2693675.1204000004,25,80,6.5,1200,2.0,18
81,2009,5,Karnataka,Uttara Kannada,rice,80270.0,1934.1,48.3525,23.2092,42.5502,3881255.175,1863002.484,3415504.5539999995,25,80,6.5,1200,2.0,18
81,2010,5,Karnataka,Uttara Kannada,rice,79020.0,1907.37,47.68424999999999,22.88844,41.96214,3768009.434999999,1808644.5288,3315848.3028,25,80,6.5,1200,2.0,18
81,2011,5,Karnataka,Uttara Kannada,rice,75750.0,2051.49,51.28724999999999,24.61788,45.13278,3885009.1875,1864804.41,3418808.085,25,80,6.5,1200,2.0,18
81,2012,5,Karnataka,Uttara Kannada,rice,74280.0,2020.33,50.50825,24.24396,44.44726,3751752.81,1800841.3488,3301542.4728,25,80,6.5,1200,2.0,18
81,2013,5,Karnataka,Uttara Kannada,rice,69970.0,2434.19,60.85475,29.21028,53.55218,4258006.8575,2043843.2916,3747046.0346,25,80,6.5,1200,2.0,18
81,2014,5,Karnataka,Uttara Kannada,rice,68510.0,2228.87,55.72174999999999,26.74644,49.03513999999999,3817497.0924999993,1832398.6044,3359397.4413999994,25,80,6.5,1200,2.0,18
81,2015,5,Karnataka,Uttara Kannada,rice,67340.0,1657.86,41.4465,19.89432,36.47292,2791007.31,1339683.5088,2456086.4328,25,80,6.5,1200,2.0,18
81,2016,5,Karnataka,Uttara Kannada,rice,66670.0,1962.86,49.07149999999999,23.55432,43.18292,3271596.905,1570366.5143999998,2879005.2764,25,80,6.5,1200,2.0,18
81,2017,5,Karnataka,Uttara Kannada,rice,62870.0,1976.12,49.403,23.71344,43.47464,3105966.61,1490863.9728,2733250.6167999995,25,80,6.5,1200,2.0,18
82,2000,5,Karnataka,Kodagu / Coorg,rice,37000.0,2297.3,57.43250000000001,27.56760000000001,50.540600000000005,2125002.5000000005,1020001.2000000002,1870002.2,25,80,6.5,1200,2.0,18
82,2001,5,Karnataka,Kodagu / Coorg,rice,36260.0,2496.69,62.41725,29.96028,54.92718,2263249.485,1086359.7528,1991659.5468,25,80,6.5,1200,2.0,18
82,2002,5,Karnataka,Kodagu / Coorg,rice,35350.0,1979.35,49.48375,23.7522,43.5457,1749250.5625,839640.2699999999,1539340.495,25,80,6.5,1200,2.0,18
82,2003,5,Karnataka,Kodagu / Coorg,rice,36110.0,1998.89,49.97225,23.98668,43.97558,1804497.9475,866159.0148,1587958.1938,25,80,6.5,1200,2.0,18
82,2004,5,Karnataka,Kodagu / Coorg,rice,37230.0,2398.33,59.95825,28.779960000000003,52.76326,2232245.6475,1071477.9108000002,1964376.1698,25,80,6.5,1200,2.0,18
82,2005,5,Karnataka,Kodagu / Coorg,rice,35310.0,2300.2,57.505,27.6024,50.6044,2030501.55,974640.7439999998,1786841.3639999998,25,80,6.5,1200,2.0,18
82,2006,5,Karnataka,Kodagu / Coorg,rice,34620.0,2464.47,61.61175,29.57364,54.21834,2132998.785,1023839.4168,1877038.9308,25,80,6.5,1200,2.0,18
82,2007,5,Karnataka,Kodagu / Coorg,rice,37200.0,2566.67,64.16675000000001,30.800040000000003,56.46674,2387003.1,1145761.488,2100562.728,25,80,6.5,1200,2.0,18
82,2008,5,Karnataka,Kodagu / Coorg,rice,35360.0,2397.62,59.9405,28.77144,52.74764,2119496.08,1017358.1184,1865156.5504,25,80,6.5,1200,2.0,18
82,2009,5,Karnataka,Kodagu / Coorg,rice,34840.0,2443.74,61.09349999999999,29.324879999999997,53.76227999999999,2128497.54,1021678.8191999998,1873077.8352,25,80,6.5,1200,2.0,18
82,2010,5,Karnataka,Kodagu / Coorg,rice,35440.0,2636.85,65.92125,31.6422,58.0107,2336249.1,1121399.568,2055899.208,25,80,6.5,1200,2.0,18
82,2011,5,Karnataka,Kodagu / Coorg,rice,34220.0,2724.43,68.11075,32.69316,59.93746,2330749.865,1118759.9352,2051059.8812,25,80,6.5,1200,2.0,18
82,2012,5,Karnataka,Kodagu / Coorg,rice,31370.0,2479.44,61.986,29.75328,54.54768,1944500.82,933360.3936,1711160.7216,25,80,6.5,1200,2.0,18
82,2013,5,Karnataka,Kodagu / Coorg,rice,32030.0,2878.86,71.9715,34.54632,63.33492,2305247.145,1106518.6296,2028617.4876,25,80,6.5,1200,2.0,18
82,2014,5,Karnataka,Kodagu / Coorg,rice,30960.0,2806.85,70.17125,33.682199999999995,61.7507,2172501.9,1042800.9119999998,1911801.672,25,80,6.5,1200,2.0,18
82,2015,5,Karnataka,Kodagu / Coorg,rice,28340.0,2699.01,67.47525,32.38812,59.378220000000006,1912248.585,917879.3208,1682778.7548000002,25,80,6.5,1200,2.0,18
